id,commit,build,build_exec_time,test_build,test_build_exec_time,test,test_exec_time,date,comment,files,loc
34,fcf7831,FAIL,0,NO,0,NO,0,2012-09-25 23:13:28 +0800,Update contrib/README.md,3,91
35,232a430,FAIL,0,NO,0,NO,0,2012-09-25 23:17:44 +0800,Update contrib/README.md,3,91
36,9a24170,FAIL,0,NO,0,NO,0,2012-09-25 23:26:43 +0800,Update README.md,3,91
37,bd8af91,FAIL,0,NO,0,NO,0,2012-09-25 23:53:41 +0800,Update contrib/README.md,3,91
38,f47eaad,FAIL,0,NO,0,NO,0,2012-09-25 23:54:27 +0800,Update contrib/README.md,3,91
39,9f4efe4,FAIL,0,NO,0,NO,0,2012-09-26 23:12:26 +0800,lucene插件的一个bug修复,3,91
40,0c92314,FAIL,0,NO,0,NO,0,2012-10-04 15:09:23 +0800,增加了lucene3.2和4.0的分词插件,3,91
41,3cfd6f4,FAIL,0,NO,0,NO,0,2012-10-09 21:49:26 +0800,增加了动态添加删除用户自定义词典的功能,3,91
42,adb695a,FAIL,0,NO,0,NO,0,2012-10-17 11:13:06 +0800,Update README.md,3,91
43,a02c532,FAIL,0,NO,0,NO,0,2012-10-19 11:37:41 +0800,修改了用户动态增加新词的接口.使之不容易出错,2,85
44,3fa6f16,FAIL,0,NO,0,NO,0,2012-10-19 11:38:05 +0800,Merge branch 'master' of github.com:ansjsun/ansj_seg,2,85
45,bbbbd1a,FAIL,0,NO,0,NO,0,2012-10-19 21:30:51 +0800,修正了lucene分词的一个严重的bug,2,85
46,a7deed2,FAIL,0,NO,0,NO,0,2012-10-21 05:02:28 +0800,增加了英文人名的识别呵呵,2,84
47,e6ccfe5,FAIL,0,NO,0,NO,0,2012-10-24 23:46:08 +0800,给lucene分词是否对英文词干增加了开关选项.在构造方法中,3,122
48,fa62737,FAIL,0,NO,0,NO,0,2012-10-25 09:21:01 +0800,修正了用户自定义词典,3,122
49,a726ac0,FAIL,0,NO,0,NO,0,2012-11-05 13:57:08 +0800,将一个依赖jar tree_split放到的源码中,4,139
50,e046e30,FAIL,0,NO,0,NO,0,2012-11-05 13:58:09 +0800,将编译源码也放入,4,139
51,67b8346,FAIL,0,NO,0,NO,0,2012-11-05 14:05:43 +0800,修正了jar包的位置,4,139
52,c401d65,FAIL,0,NO,0,NO,0,2012-11-05 14:06:26 +0800,删除了主项目的依赖导入,4,139
53,c3c217f,FAIL,0,NO,0,NO,0,2012-11-05 20:45:10 +0800,开发者分支创建,4,139
54,4234859,FAIL,0,NO,0,NO,0,2012-11-06 21:31:35 +0800,修改了用户自定义词典.更新了索引的策略.如果要建立索引推荐IndexDemo,4,139
55,99844c3,FAIL,0,NO,0,NO,0,2012-11-10 20:45:30 +0800,ansj支持简单的繁体识别.,4,139
56,6df0b33,FAIL,0,NO,0,NO,0,2012-11-19 15:26:40 +0800,一个失败的机构名识别,4,139
57,413dc47,FAIL,0,NO,0,NO,0,2012-11-19 15:30:25 +0800,删除用户词典,4,139
58,526b8a0,FAIL,0,NO,0,NO,0,2012-11-20 00:49:23 +0800,test提交修改，加一行语料,4,139
59,24a71a3,FAIL,0,NO,0,NO,0,2012-11-21 18:22:13 +0800,修复了一个用户自定义词典有些词无法识别的bug.感谢Sun Xi同学提交.,4,139
60,a11396e,FAIL,0,NO,0,NO,0,2012-11-21 18:23:00 +0800,Merge branch 'developer' of github.com:ansjsun/ansj_seg into developer,4,139
61,ab5c0a6,FAIL,0,NO,0,NO,0,2012-11-21 18:31:16 +0800,更新了分词的一个bug同时更新jar包,4,139
62,db0e020,FAIL,0,NO,0,NO,0,2012-11-21 18:34:47 +0800,更新jar删除旧的jar,4,139
63,85e7d04,FAIL,0,NO,0,NO,0,2012-11-23 16:49:33 +0800,感谢,4,139
64,061790e,FAIL,0,NO,0,NO,0,2012-12-04 14:50:45 +0800,将机构名识别进行了一次升级.效果初步满意,4,139
65,90b54cf,FAIL,0,NO,0,NO,0,2012-12-06 21:44:17 +0800,新词发现.机构名识别.全部实现.,4,83
66,845a5fa,FAIL,0,NO,0,NO,0,2012-12-07 13:11:38 +0800,增加了最新的jar包,4,83
67,b9f101f,FAIL,0,NO,0,NO,0,2012-12-08 02:45:32 +0800,"改用ant,不在依赖tree-split",1,14
68,6ec3e7b,FAIL,0,NO,0,NO,0,2012-12-08 02:55:09 +0800,将demo提交,4,77
69,127723e,FAIL,0,NO,0,NO,0,2012-12-08 02:59:23 +0800,将demo提交,4,77
70,9913555,FAIL,0,NO,0,NO,0,2012-12-08 03:03:26 +0800,将demo提交,4,77
71,299340f,FAIL,0,NO,0,NO,0,2012-12-08 03:04:47 +0800,将demo提交,4,77
72,9c56f78,FAIL,0,NO,0,NO,0,2012-12-08 03:08:45 +0800,整理了下demo,4,77
73,6845400,FAIL,0,NO,0,NO,0,2012-12-08 03:09:17 +0800,你懂的,4,77
74,b2715bd,FAIL,0,NO,0,NO,0,2012-12-08 23:55:09 +0800,重构了部分代码.将新词发现完善 .做自然语言的童鞋们.强烈建议是用NlpAnalysis.,4,77
75,7b3ef32,FAIL,0,NO,0,NO,0,2012-12-09 03:56:08 +0800,"放松了新词发现的规则,删除了一些垃圾文件",4,77
76,8a8aac8,FAIL,0,NO,0,NO,0,2012-12-09 04:00:05 +0800,我改完demo了精疲力尽,4,77
77,c40544d,FAIL,0,NO,0,NO,0,2012-12-09 04:03:07 +0800,把使用权设置为apache,4,77
78,2fbda58,FAIL,0,NO,0,NO,0,2012-12-12 21:39:38 +0800,换电脑继续,3,51
79,e8fa68c,FAIL,0,NO,0,NO,0,2012-12-23 01:10:24 +0800,Update README.md,4,77
80,8ab29d7,FAIL,0,NO,0,NO,0,2013-01-04 17:13:39 +0800,修改了一点点,4,77
81,60214e2,FAIL,0,NO,0,NO,0,2013-01-05 09:17:47 +0800,Merge branch 'developer',3,51
82,faa1d1a,FAIL,0,NO,0,NO,0,2013-01-19 00:30:31 +0800,修正了新词发现的效果,3,51
83,77b240f,FAIL,0,NO,0,NO,0,2013-01-19 20:37:32 +0800,修正用户词典无标注的bug.发布了最新的jar包,3,51
84,882a857,FAIL,0,NO,0,NO,0,2013-01-22 16:58:38 +0800,修改了一些问题,4,82
85,1e67372,FAIL,0,NO,0,NO,0,2013-01-23 23:41:06 +0800,将加载改为e文.支持多用户词典加载,4,82
86,9aa663a,FAIL,0,NO,0,NO,0,2013-01-24 00:00:55 +0800,用户自定义词典操作类.提供了清空词典.加入词典的功能,4,82
87,8a0cbab,FAIL,0,NO,0,NO,0,2013-01-24 00:29:47 +0800,提交更新增加了大量的用户自定义词典的操作,4,82
88,407071d,FAIL,0,NO,0,NO,0,2013-01-24 00:45:49 +0800,修正了许多bug看前面.生成了新的jar包1,4,82
89,5d96b24,FAIL,0,NO,0,NO,0,2013-01-24 11:37:02 +0800,修正了用户词典无法做到最大全覆盖的bug,4,82
90,47ac485,FAIL,0,NO,0,NO,0,2013-01-24 12:42:45 +0800,将Bigram不做二进制.虽然加载慢了但是用户可以自己解决歧异,4,82
91,bd8d902,FAIL,0,NO,0,NO,0,2013-01-24 12:48:18 +0800,将Bigram不做二进制.虽然加载慢了但是用户可以自己解决歧异,4,82
92,e01ccd4,FAIL,0,NO,0,NO,0,2013-01-24 14:18:52 +0800,修正人名生僻字无法识别的bug,4,82
93,b6661f7,FAIL,0,NO,0,NO,0,2013-01-24 14:49:02 +0800,更新jar包,4,82
94,ea91aec,FAIL,0,NO,0,NO,0,2013-01-26 14:26:20 +0800,删除了一些没用的东西.优化了ngram价值速度,3,68
95,b297de8,FAIL,0,NO,0,NO,0,2013-01-26 14:37:48 +0800,用户自定义词典依旧采用最长词匹配,3,68
