error,count
"Invocation of method &#x27;test&#x27; in  class org.apache.velocity.test.VarargMethodsTestCase$NastyTool threw exception java.lang.IllegalArgumentException: array element type mismatch at $nasty.test($ni[line 1, column 8]",2
"Invocation of method &#x27;add&#x27; in  class org.apache.velocity.test.VarargMethodsTestCase$NastyTool threw exception java.lang.IllegalArgumentException: argument type mismatch at $nasty.add(1.0)[line 1, column 8]",2
"Invocation of method &#x27;test&#x27; in  class org.apache.velocity.test.VarargMethodsTestCase$NiceTool threw exception java.lang.IllegalArgumentException: array element type mismatch at $nice.test($nic[line 1, column 7]",2
"Encountered &quot;&gt;&quot; at &lt;${foo|$foo}&gt;[line 1, column 13]
Was expecting one of:
    &quot;\u200b&quot; ...
    &quot;|&quot; ...
    &quot;(&quot; ...
    &quot;)&quot; ...
    &lt;ESCAPE_DIRECTIVE&gt; ...
    &quot;]]#&quot; ...
    &lt;WHITESPACE&gt; ...
    &lt;NEWLINE&gt; ...
    &lt;SUFFIX&gt; ...
    &lt;STRING_LITERAL&gt; ...
    &lt;INTEGER_LITERAL&gt; ...
    &lt;FLOATING_POINT_LITERAL&gt; ...
    &lt;DOT&gt; ...
    &quot;{&quot; ...
    &quot;}&quot; ...
    &quot;\\\\&quot; ...
    &quot;\\&quot; ...
    &lt;TEXT&gt; ...
    &lt;INLINE_TEXT&gt; ...
    &lt;EMPTY_INDEX&gt; ...
    &quot;{&quot; ...
    ",1
"Found neither a &#x27;set&#x27; or &#x27;put&#x27; method with param types &#x27;(java.lang.Integer,java.lang.Integer)&#x27; on class &#x27;java.util.ArrayList&#x27; at #set($alist[1] [line 1, column 12]",1
