error,count
"(JE 5.0.73) Lock expired. Locker 728451196 279_main_Txn: waited for lock on database=_jeNameMap LockAddr:1017793925 LSN=0x0/0x4f9 type=WRITE grant=WAIT_PROMOTION timeoutMillis=500 startTime=1626839692713 endTime=1626839693213 Owners: [&lt;LockInfo locker=&quot;728451196 279_main_Txn&quot; type=&quot;READ&quot;/&gt;, &lt;LockInfo locker=&quot;1364230185 -1_main_HandleLocker&quot; type=&quot;READ&quot;/&gt;] Waiters: [] Transaction 728451196 279_main_Txn owns LockAddr:1017793925 &lt;LockInfo locker=&quot;728451196 279_main_Txn&quot; type=&quot;READ&quot;/&gt; Transaction 728451196 279_main_Txn waits for LockAddr:1017793925 ",1
"(JE 5.0.73) Lock expired. Locker 519879168 290_main_Txn: waited for lock on database=_jeNameMap LockAddr:1017793925 LSN=0x0/0x4f9 type=WRITE grant=WAIT_PROMOTION timeoutMillis=500 startTime=1626839693263 endTime=1626839693763 Owners: [&lt;LockInfo locker=&quot;1452943019 -1_main_HandleLocker&quot; type=&quot;READ&quot;/&gt;, &lt;LockInfo locker=&quot;519879168 290_main_Txn&quot; type=&quot;READ&quot;/&gt;, &lt;LockInfo locker=&quot;1364230185 -1_main_HandleLocker&quot; type=&quot;READ&quot;/&gt;] Waiters: [] Transaction 519879168 290_main_Txn owns LockAddr:1017793925 &lt;LockInfo locker=&quot;519879168 290_main_Txn&quot; type=&quot;READ&quot;/&gt; Transaction 519879168 290_main_Txn waits for LockAddr:1017793925 ",1
"(JE 5.0.73) Lock expired. Locker 191307226 299_main_Txn: waited for lock on database=_jeNameMap LockAddr:1017793925 LSN=0x0/0x4f9 type=WRITE grant=WAIT_PROMOTION timeoutMillis=500 startTime=1626839693957 endTime=1626839694457 Owners: [&lt;LockInfo locker=&quot;1537618192 -1_main_HandleLocker&quot; type=&quot;READ&quot;/&gt;, &lt;LockInfo locker=&quot;191307226 299_main_Txn&quot; type=&quot;READ&quot;/&gt;, &lt;LockInfo locker=&quot;1452943019 -1_main_HandleLocker&quot; type=&quot;READ&quot;/&gt;, &lt;LockInfo locker=&quot;1364230185 -1_main_HandleLocker&quot; type=&quot;READ&quot;/&gt;] Waiters: [] Transaction 191307226 299_main_Txn owns LockAddr:1017793925 &lt;LockInfo locker=&quot;191307226 299_main_Txn&quot; type=&quot;READ&quot;/&gt; Transaction 191307226 299_main_Txn waits for LockAddr:1017793925 ",1
"(JE 5.0.73) Lock expired. Locker 1365260222 308_main_Txn: waited for lock on database=_jeNameMap LockAddr:1017793925 LSN=0x0/0x4f9 type=WRITE grant=WAIT_PROMOTION timeoutMillis=500 startTime=1626839694516 endTime=1626839695016 Owners: [&lt;LockInfo locker=&quot;1537618192 -1_main_HandleLocker&quot; type=&quot;READ&quot;/&gt;, &lt;LockInfo locker=&quot;1452943019 -1_main_HandleLocker&quot; type=&quot;READ&quot;/&gt;, &lt;LockInfo locker=&quot;1365260222 308_main_Txn&quot; type=&quot;READ&quot;/&gt;, &lt;LockInfo locker=&quot;1364230185 -1_main_HandleLocker&quot; type=&quot;READ&quot;/&gt;, &lt;LockInfo locker=&quot;861958315 -1_main_HandleLocker&quot; type=&quot;READ&quot;/&gt;] Waiters: [] Transaction 1365260222 308_main_Txn owns LockAddr:1017793925 &lt;LockInfo locker=&quot;1365260222 308_main_Txn&quot; type=&quot;READ&quot;/&gt; Transaction 1365260222 308_main_Txn waits for LockAddr:1017793925 ",1
Cannot de-/serialize objects of type: com.thinkaurelius.titan.graphdb.types.StandardLabelDefinition,1
Class does not have a default constructor: com.thinkaurelius.titan.graphdb.types.StandardKeyDefinition,57
ID renewal thread on partition [-1835412995] did not complete in time. [4001 ms],1
ID renewal thread on partition [478751436] did not complete in time. [4001 ms],1
,61
ID renewal thread on partition [455958083] did not complete in time. [4001 ms],1
ID renewal thread on partition [18655990] did not complete in time. [4001 ms],1
ID renewal thread on partition [-374946750] did not complete in time. [4001 ms],1
"(JE 5.0.73) Lock expired. Locker 517025040 8_main_Txn: waited for lock on database=_jeNameMap LockAddr:1096001586 LSN=0x0/0x4f9 type=WRITE grant=WAIT_PROMOTION timeoutMillis=500 startTime=1626899763524 endTime=1626899764024
Owners: [&lt;LockInfo locker=&quot;517025040 8_main_Txn&quot; type=&quot;READ&quot;/&gt;, &lt;LockInfo locker=&quot;2072865894 -1_main_HandleLocker&quot; type=&quot;READ&quot;/&gt;]
Waiters: []
Transaction 517025040 8_main_Txn owns LockAddr:1096001586 &lt;LockInfo locker=&quot;517025040 8_main_Txn&quot; type=&quot;READ&quot;/&gt;
Transaction 517025040 8_main_Txn waits for LockAddr:1096001586
",1
"(JE 5.0.73) Lock expired. Locker 2058066102 13_main_Txn: waited for lock on database=_jeNameMap LockAddr:1096001586 LSN=0x0/0x4f9 type=WRITE grant=WAIT_PROMOTION timeoutMillis=500 startTime=1626899764067 endTime=1626899764567
Owners: [&lt;LockInfo locker=&quot;2058066102 13_main_Txn&quot; type=&quot;READ&quot;/&gt;, &lt;LockInfo locker=&quot;2072865894 -1_main_HandleLocker&quot; type=&quot;READ&quot;/&gt;]
Waiters: []
Transaction 2058066102 13_main_Txn owns LockAddr:1096001586 &lt;LockInfo locker=&quot;2058066102 13_main_Txn&quot; type=&quot;READ&quot;/&gt;
Transaction 2058066102 13_main_Txn waits for LockAddr:1096001586
",1
"(JE 5.0.73) Lock expired. Locker 266418454 19_main_Txn: waited for lock on database=_jeNameMap LockAddr:1096001586 LSN=0x0/0x4f9 type=WRITE grant=WAIT_PROMOTION timeoutMillis=500 startTime=1626899764603 endTime=1626899765104
Owners: [&lt;LockInfo locker=&quot;266418454 19_main_Txn&quot; type=&quot;READ&quot;/&gt;, &lt;LockInfo locker=&quot;2072865894 -1_main_HandleLocker&quot; type=&quot;READ&quot;/&gt;]
Waiters: []
Transaction 266418454 19_main_Txn owns LockAddr:1096001586 &lt;LockInfo locker=&quot;266418454 19_main_Txn&quot; type=&quot;READ&quot;/&gt;
Transaction 266418454 19_main_Txn waits for LockAddr:1096001586
",1
"(JE 5.0.73) Lock expired. Locker 758190497 29_main_Txn: waited for lock on database=_jeNameMap LockAddr:1096001586 LSN=0x0/0x4f9 type=WRITE grant=WAIT_PROMOTION timeoutMillis=500 startTime=1626899765155 endTime=1626899765655
Owners: [&lt;LockInfo locker=&quot;758190497 29_main_Txn&quot; type=&quot;READ&quot;/&gt;, &lt;LockInfo locker=&quot;2072865894 -1_main_HandleLocker&quot; type=&quot;READ&quot;/&gt;]
Waiters: []
Transaction 758190497 29_main_Txn owns LockAddr:1096001586 &lt;LockInfo locker=&quot;758190497 29_main_Txn&quot; type=&quot;READ&quot;/&gt;
Transaction 758190497 29_main_Txn waits for LockAddr:1096001586
",1
"(JE 5.0.73) Lock expired. Locker 357238600 47_main_Txn: waited for lock on database=_jeNameMap LockAddr:1096001586 LSN=0x0/0x4f9 type=WRITE grant=WAIT_PROMOTION timeoutMillis=500 startTime=1626899765724 endTime=1626899766224
Owners: [&lt;LockInfo locker=&quot;357238600 47_main_Txn&quot; type=&quot;READ&quot;/&gt;, &lt;LockInfo locker=&quot;1826086004 -1_main_HandleLocker&quot; type=&quot;READ&quot;/&gt;, &lt;LockInfo locker=&quot;2072865894 -1_main_HandleLocker&quot; type=&quot;READ&quot;/&gt;]
Waiters: []
Transaction 357238600 47_main_Txn owns LockAddr:1096001586 &lt;LockInfo locker=&quot;357238600 47_main_Txn&quot; type=&quot;READ&quot;/&gt;
Transaction 357238600 47_main_Txn waits for LockAddr:1096001586
",1
ID renewal thread on partition [450771478] did not complete in time. [4000 ms],1
ID renewal thread on partition [1814891134] did not complete in time. [4000 ms],1
Name is reserved: id,1
"(JE 5.0.73) Lock expired. Locker 995331626 22_main_Txn: waited for lock on database=_jeNameMap LockAddr:1919046442 LSN=0x0/0x4f9 type=WRITE grant=WAIT_PROMOTION timeoutMillis=500 startTime=1626923216382 endTime=1626923216882
Owners: [&lt;LockInfo locker=&quot;995331626 22_main_Txn&quot; type=&quot;READ&quot;/&gt;, &lt;LockInfo locker=&quot;1631316921 -1_main_HandleLocker&quot; type=&quot;READ&quot;/&gt;]
Waiters: []
Transaction 995331626 22_main_Txn owns LockAddr:1919046442 &lt;LockInfo locker=&quot;995331626 22_main_Txn&quot; type=&quot;READ&quot;/&gt;
Transaction 995331626 22_main_Txn waits for LockAddr:1919046442
",1
Invalid query condition: (),2
Need to set configuration value: titan.metrics.console.interval,35
-1,64
