error,count
IOException parsing XML document from class path resource [spring.xml]; nested exception is java.io.FileNotFoundException: class path resource [spring.xml] cannot be opened because it does not exist,2
Error creating bean with name &#x27;numberIsMultipleOfAnotherNumberVerifier&#x27;: Invocation of init method failed; nested exception is java.lang.NullPointerException,50
