error,count
"Index: 2, Size: 2",4
"Index: 1, Size: 1",18
"Index: 3, Size: 3",1
"Index: 0, Size: 0",6
,9
"Index: 2, Size: 1",2
405 error loading URL https://infohound.net/tidy/,3
Could not initialize class org.jsoup.nodes.Entities$EscapeMode,1891
Could not initialize class org.jsoup.nodes.Entities,21
HTTP error fetching URL,28
9kuhkep.net,1
Connection refused (Connection refused),1
