id,commit,build,build_exec_time,test_build,test_build_exec_time,test,test_exec_time,date,comment,files,loc
0,24efaff3,FAIL,0,NO,0,NO,0,2010-04-19 13:50:19 -0700,Initial commit of YCSB.,31,1832
1,963c331b,FAIL,0,NO,0,NO,0,2010-04-20 09:24:47 -0700,Added github links to README.,31,1832
2,e0384afc,FAIL,0,NO,0,NO,0,2010-04-20 10:11:25 -0700,Added another page link to README,31,1832
3,8b7ce011,FAIL,0,NO,0,NO,0,2010-04-20 10:47:27 -0700,Added lib directory for database jars,31,1832
4,7a6fb348,FAIL,0,NO,0,NO,0,2010-04-20 12:04:59 -0700,Made separate build target for cassandra db,31,1832
5,f586b48c,FAIL,0,NO,0,NO,0,2010-04-20 12:10:13 -0700,Added ycsb.jar to dbcompile classpath,31,1832
6,3355a6f8,FAIL,0,NO,0,NO,0,2010-04-20 13:00:07 -0700,Separated Cassandra and HBase lib dirs into their own directory,31,1832
7,8659cc2f,FAIL,0,NO,0,NO,0,2010-04-20 14:11:37 -0700,SliceRange changed in 0.6 - fixed CassandraClient.java,32,2038
8,c98594d3,FAIL,0,NO,0,NO,0,2010-04-20 14:23:33 -0700,Import org.apache.cassandra.thrift.*; (packaged changed in cas 0.6),32,2039
9,06e4fede,FAIL,0,NO,0,NO,0,2010-04-20 14:30:57 -0700,"Fixing SlicePredicate, ColumnPath and ColumnParent constructors for 0.6 interface",32,2043
10,53a47556,FAIL,0,NO,0,NO,0,2010-04-20 15:39:56 -0700,Reran javadoc and fixed some doc bugs,32,2043
11,6e426ca7,FAIL,0,NO,0,NO,0,2010-04-23 10:26:08 -0700,Fixing documentation and javadoc.,27,1835
12,70c480ec,FAIL,0,NO,0,NO,0,2010-04-23 10:41:38 -0700,Adding documentation.,27,1835
13,4d4a9918,FAIL,0,NO,0,NO,0,2010-04-23 11:05:39 -0700,Added reference to Gray paper.,27,1835
14,537c0226,FAIL,0,NO,0,NO,0,2010-04-25 09:37:26 -0700,Fix initial sleep for client thread. closes #4,27,1835
15,ab55f7aa,FAIL,0,NO,0,NO,0,2010-04-25 11:15:14 -0700,Added HBase cleanup code fix.  closes #3,27,1840
16,8a3ac3de,FAIL,0,NO,0,NO,0,2010-04-25 11:41:58 -0700,Remove call to stringPropertyNames() to make compilable under Java 1.5. closes #5,27,1837
17,fa173a26,FAIL,0,NO,0,NO,0,2010-04-25 11:43:18 -0700,Merge branch 'master' of github.com:brianfrankcooper/YCSB,27,1842
18,3c69a053,FAIL,0,NO,0,NO,0,2010-04-25 11:55:51 -0700,Version history in README,27,1842
19,dccfa38c,FAIL,0,NO,0,NO,0,2010-04-25 13:47:57 -0700,Improve CPU usage of random string generation,27,1845
20,b7af8951,FAIL,0,NO,0,NO,0,2010-04-25 13:48:11 -0700,Avoid needless conversion to/from Bytes in HBase benchmark,27,1847
21,ed39c110,FAIL,0,NO,0,NO,0,2010-04-26 04:47:57 +0800,Improve CPU usage of random string generation,27,1845
22,e62af2cf,FAIL,0,NO,0,NO,0,2010-04-26 04:48:11 +0800,Avoid needless conversion to/from Bytes in HBase benchmark,27,1847
23,2fd7a056,FAIL,0,NO,0,NO,0,2010-05-03 12:52:18 +0200,Moved db specific code and configs into new IDE friendly directory structure,27,1847
24,dca7bdd7,FAIL,0,NO,0,NO,0,2010-05-03 17:15:43 +0200,Added support for Cassandra 0.7,28,2064
25,f588645b,FAIL,0,NO,0,NO,0,2010-05-03 17:17:39 +0200,Created generator and measurements packages,28,2077
26,9ddb8a5d,FAIL,0,NO,0,NO,0,2010-05-03 18:52:18 +0800,Moved db specific code and configs into new IDE friendly directory structure,27,1847
27,2a43fae2,FAIL,0,NO,0,NO,0,2010-05-04 15:31:31 -0700,Added lib dirs to db/cassandra-0.5 and 0.6,27,1847
28,5680787b,FAIL,0,NO,0,NO,0,2010-05-04 15:37:51 -0700,Merge branch 'master' of github.com:brianfrankcooper/YCSB into test,27,1847
29,33d28e4f,FAIL,0,NO,0,NO,0,2010-05-04 15:40:27 -0700,Merge git://github.com/johanoskarsson/YCSB into test,28,2077
30,e3d41ff1,FAIL,0,NO,0,NO,0,2010-05-04 15:42:24 -0700,Added lib dir in cassandra-0.7,28,2077
31,4881171a,FAIL,0,NO,0,NO,0,2010-05-06 13:57:03 -0700,Added better documentation for DB return codes.,28,2077
32,b71723cf,FAIL,0,NO,0,NO,0,2010-05-11 16:03:23 -0700,"Simple command line client to read/write from a database using a DB implementation. Useful for testing DB layers, and inspecting values in the database.",29,2281
33,a0cb6822,FAIL,0,NO,0,NO,0,2010-05-11 16:06:52 -0700,Better help text for command line client,29,2284
34,405987f5,FAIL,0,NO,0,NO,0,2010-05-12 12:13:21 -0700,MongoDB client submitted by Yen Pai,30,2419
35,02066600,FAIL,0,NO,0,NO,0,2010-05-12 14:51:56 -0700,Updated documentation for MongoDB binding and others. closes #8,30,2419
36,78583745,FAIL,0,NO,0,NO,0,2010-05-12 14:58:30 -0700,Release 0.1.2,30,2419
37,72f8fea1,FAIL,0,NO,0,NO,0,2010-05-20 10:49:32 -0700,Bracket requests with db.requestStart() and db.requestDone(). closes #9,30,2429
38,a7bbbc9b,FAIL,0,NO,0,NO,0,2010-05-20 10:50:35 -0700,Merge branch 'master' of github.com:brianfrankcooper/YCSB,30,2429
39,72348958,FAIL,0,NO,0,NO,0,2010-05-22 16:12:07 +0200,Updated to latest Cassandra trunk,28,2106
40,f56ec1a8,FAIL,0,NO,0,NO,0,2010-05-22 16:31:53 +0200,Added an interface for exporting the measurements and a JSON implementation. It can write to both stdout and to a file,31,2198
41,ee88bbf7,FAIL,0,NO,0,NO,0,2010-05-22 16:32:36 +0200,Merge branch 'master' of http://github.com/brianfrankcooper/YCSB,33,2550
42,eaa3ad75,FAIL,0,NO,0,NO,0,2010-05-22 17:20:26 +0200,Reformatted with spaces instead of tabs,33,2550
43,5050f2b4,FAIL,0,NO,0,NO,0,2010-05-25 15:01:48 -0700,Removed overrides since java 1.5 demands they override a superclass method,33,2544
44,c4422d70,FAIL,0,NO,0,NO,0,2010-05-25 15:06:44 -0700,Tracking changes for later release notes,33,2544
45,607a4556,FAIL,0,NO,0,NO,0,2010-05-27 15:48:56 -0700,Put db.requestDone() in finally block; other fixes suggested by ypai,33,2552
46,f40ed8ad,FAIL,0,NO,0,NO,0,2010-05-27 15:52:45 -0700,Added null checking on db,33,2559
47,0e57a442,FAIL,0,NO,0,NO,0,2010-05-27 15:53:54 -0700,Suppress unchecked warning for read() method,33,2560
48,a87ab251,FAIL,0,NO,0,NO,0,2010-06-02 10:53:40 -0700,Add writeallfields property to cause writes to modify all fields on update or read/modify/write,33,2576
49,2c0a3fbc,FAIL,0,NO,0,NO,0,2010-08-11 18:53:11 +0200,Update to use clocks in Cassandra 0.7.,33,2577
50,3f8adb07,FAIL,0,NO,0,NO,0,2010-09-25 19:18:38 -0700,Voldemort DB!,34,2668
51,26a5f7fa,FAIL,0,NO,0,NO,0,2010-09-25 19:23:55 -0700,Voldemort - Added missing lib folder + README,34,2668
52,1acf1d04,FAIL,0,NO,0,NO,0,2010-09-25 19:46:53 -0700,Fixed annoying stack trace dump if property 'exported' not found,34,2668
53,c84a7c32,FAIL,0,NO,0,NO,0,2010-09-28 14:26:20 -0700,Make HBase db test up to twice as fast,33,2575
54,6676f080,FAIL,0,NO,0,NO,0,2010-09-29 09:49:34 -0700,Merge branch 'master' of http://github.com/ryanobjc/YCSB into ryanobjc-master,34,2667
55,302b464e,FAIL,0,NO,0,NO,0,2010-10-06 11:32:19 -0500,Merge branch 'master' of http://github.com/johanoskarsson/YCSB,34,2668
56,0386f532,FAIL,0,NO,0,NO,0,2010-10-06 12:49:02 -0500,Minor compatability updates.,34,2685
57,3317313d,FAIL,0,NO,0,NO,0,2010-10-06 12:49:18 -0500,Configuration improvements.,34,2690
58,85c5af2e,FAIL,0,NO,0,NO,0,2010-10-06 11:52:48 -0700,Tracking changes since 0.1.2,34,2690
59,0231452b,FAIL,0,NO,0,NO,0,2010-10-13 12:55:40 -0700,mongodb client updates for compatibility with mongodb-2.2.jar,34,2690
60,8f9f4631,FAIL,0,NO,0,NO,0,2010-10-26 09:26:45 -0700,Fix broken build (for HBase 0.20.6),34,2690
61,eb1597f7,FAIL,0,NO,0,NO,0,2010-10-26 09:54:36 -0700,0.1.3 notes,34,2690
62,41491d3f,FAIL,0,NO,0,NO,0,2010-10-26 13:17:39 -0400,Fixes for Cassandra 0.7 client,34,2696
63,b9a43492,FAIL,0,NO,0,NO,0,2010-11-04 10:59:33 +0100,New generator: FileGenerator,35,2728
64,c71eefe6,FAIL,0,NO,0,NO,0,2010-11-04 11:20:15 +0100,Indentation,34,2690
65,30d70708,FAIL,0,NO,0,NO,0,2010-11-04 11:46:58 +0100,Debugging mongodb client,34,2690
66,37eaffb4,FAIL,0,NO,0,NO,0,2010-11-04 11:21:04 +0100,Give the possibility to connect to several MongoDB instances (replica set),34,2695
67,18f78c9e,FAIL,0,NO,0,NO,0,2010-11-04 12:04:16 +0100,Do not count not found values as OK in Voldemort,34,2691
68,35339657,FAIL,0,NO,0,NO,0,2010-12-09 23:34:06 -0800,Adding a utility script to add the appropriate jar files to the classpath and pass some flags to JVM.,34,2690
69,664f3d15,FAIL,0,NO,0,NO,0,2010-12-09 23:45:19 -0800,Adding a generator for Hotspot distributions.,35,2738
70,9c808f36,FAIL,0,NO,0,NO,0,2010-12-09 23:47:51 -0800,Adding a client driver for a JDBC database to be interfaced with YCSB.,39,3266
71,3525fb44,FAIL,0,NO,0,NO,0,2010-12-10 00:35:00 -0800,Adding the hot spot distribution to the core workload generator.,39,3278
72,2f1100ac,FAIL,0,NO,0,NO,0,2010-12-10 01:08:52 -0800,Adding the README file of the lib directory of JDBC client,39,3278
73,a5b0cf74,FAIL,0,NO,0,NO,0,2011-03-26 19:58:55 -0700,Merge remote branch 'tjake/master',34,2696
74,42152ecb,FAIL,0,NO,0,NO,0,2011-03-26 20:06:07 -0700,Merge remote branch 'nono/FileGenerator',35,2734
75,21250a17,FAIL,0,NO,0,NO,0,2011-03-26 20:08:01 -0700,Changes for Cassandra 0.7 (tjake) and FileGenerator (nono),35,2734
76,5c846f3c,FAIL,0,NO,0,NO,0,2011-03-26 20:24:07 -0700,Merge remote branch 'nono/MongoDB',35,2739
77,22959953,FAIL,0,NO,0,NO,0,2011-03-26 20:25:37 -0700,Fixes for MongoDB (nono),35,2739
78,0ca6faf3,FAIL,0,NO,0,NO,0,2011-03-26 20:31:19 -0700,Merge remote branch 'nono/Voldemort',35,2740
79,bdb30204,FAIL,0,NO,0,NO,0,2011-03-26 20:37:46 -0700,Fixes for Voldemort (nono),35,2740
80,8f70da12,FAIL,0,NO,0,NO,0,2011-03-26 20:58:53 -0700,Merge remote branch 'sudiptodas/master',40,3328
81,5a973258,FAIL,0,NO,0,NO,0,2011-03-26 21:03:34 -0700,JDBC driver and HotspotIntegerGenerator (sudiptodas),40,3328
82,9ebc5a47,FAIL,0,NO,0,NO,0,2011-04-24 21:58:23 +0400,- Added simple sharding to JDBC driver.,40,3340
83,dec3c567,FAIL,0,NO,0,NO,0,2011-05-26 09:25:53 -0700,Fixed zeta constant for ScrambledZipfianGenerator (thanks evanj!),40,3335
84,23eee391,FAIL,0,NO,0,NO,0,2011-05-30 15:38:05 -0700,"Adding support to stop the benchmark after a user specified maximum time (in seconds), expressed by the property maxexecutiontime, has passed.",40,3313
85,d783a29c,FAIL,0,NO,0,NO,0,2011-07-04 15:46:31 +0100,"Update .gitignore to ignore IntelliJ project files, and to allow README files in db lib directories",40,3335
86,e890b413,FAIL,0,NO,0,NO,0,2011-07-04 15:49:01 +0100,Add an Infinispan 5 database plugin and update build script accordingly,41,3405
87,4212e1b4,FAIL,0,NO,0,NO,0,2011-07-05 12:10:19 +0100,Add an Infinispan 5 database plugin and update build script accordingly,41,3423
88,52af3463,FAIL,0,NO,0,NO,0,2011-07-27 15:29:14 -0500,Optimized CassandraClient7.java.,40,3337
89,9312c43c,FAIL,0,NO,0,NO,0,2011-07-28 13:51:55 -0500,Added Cassandra 0.8 Support based on the previously updated Optimized 0.7 files.,41,3610
90,f1caa9db,FAIL,0,NO,0,NO,0,2011-08-10 18:54:57 -0500,Changed jdbc key from defaulting the primary key to KEY and now using YCSB_KEY since KEY isn't valid in MySQL code. Also added a MySQL version of create_table.,40,3335
91,dd0ca378,FAIL,0,NO,0,NO,0,2011-08-23 17:07:58 -0700,gh-34 Optimizing cassandra7 (joaquincasares),40,3337
92,a1ee9215,FAIL,0,NO,0,NO,0,2011-08-24 17:30:06 -0700,Merge branch 'mysql-KEY-fix' of git://github.com/joaquincasares/YCSB into joaquincasares-mysql-KEY-fix,40,3337
93,a70bf05f,FAIL,0,NO,0,NO,0,2011-08-24 17:34:53 -0700,gh-36 Mysql key fix (joaquincasares),40,3337
94,15fc0e52,FAIL,0,NO,0,NO,0,2011-08-24 20:21:39 -0700,Merge branch 'master' of git://github.com/maniksurtani/YCSB into maniksurtani-master,41,3425
95,049edc59,FAIL,0,NO,0,NO,0,2011-08-24 20:25:15 -0700,gh-32 Added a db plugin for Infinispan (maniksurtani),41,3425
96,0580776b,FAIL,0,NO,0,NO,0,2011-08-25 23:09:39 -0700,Modified the code to now stop the workload which is then used by the terminator thread. Using thread interrupt as in the previous version had issues due to interrupts being lost.,40,3326
97,e3ac8624,FAIL,0,NO,0,NO,0,2011-08-29 16:43:49 -0700,Merge branch 'master' of git://github.com/sudiptodas/YCSB into sudiptodas-master,42,3473
98,ad9a1fcf,FAIL,0,NO,0,NO,0,2011-08-29 17:01:40 -0700,gh-31 Support to stop benchmark after a maximum specified elapsed time. (sudiptodas),42,3473
99,313b90ec,FAIL,0,NO,0,NO,0,2011-09-05 13:48:29 -0700,Merge branch 'Cassandra0.8Support' of git://github.com/joaquincasares/YCSB into joaquincasares-Cassandra0.8Support,43,3748
100,d50f47da,FAIL,0,NO,0,NO,0,2011-09-05 13:56:00 -0700,gh-35 Cassandra0.8 support (joaquincasares),43,3748
101,1a7ca92b,FAIL,0,NO,0,NO,0,2011-09-05 15:15:23 -0700,gh-30 use key as mongodb _id instead of ObjectId(key).,43,3748
102,77ce3a8e,FAIL,0,NO,0,NO,0,2011-09-05 15:16:59 -0700,gh-30 IllegalArgumentException with MongoDB (m1ch1),43,3748
103,947bccc6,FAIL,0,NO,0,NO,0,2011-09-05 15:52:12 -0700,gh-27 MongoDbClient was not working with non localhost URLs (arunxarun),43,3749
104,cbbdd107,FAIL,0,NO,0,NO,0,2011-09-05 16:37:51 -0700,gh-37 removed slf4j dependency from MongoDbClient.java,43,3746
105,a76ad9b8,FAIL,0,NO,0,NO,0,2011-09-05 16:54:58 -0700,gh-37 removed unnecessary println.,43,3745
106,6afa7430,FAIL,0,NO,0,NO,0,2011-09-10 16:40:08 -0700,Merge pull request #29 from kibab/9ebc5a4735d808440454f5a5b6a6d9115cc25675,43,3757
107,a2365c5a,FAIL,0,NO,0,NO,0,2011-09-10 16:41:49 -0700,gh-29 Add simple sharding capabilities for JDBC driver (kibab),43,3757
108,b17865ac,FAIL,0,NO,0,NO,0,2011-05-09 08:53:56 +0000,added redis skeleton,35,2707
109,dfe7ccbf,FAIL,0,NO,0,NO,0,2011-05-09 08:54:00 +0000,fixed stub implementation of redis backend,35,2715
110,f9431c60,FAIL,0,NO,0,NO,0,2011-05-09 08:54:05 +0000,connected to redis server,35,2736
111,b0cb4510,FAIL,0,NO,0,NO,0,2011-05-09 08:54:08 +0000,implemented basic redis operations,35,2748
112,4cf6f109,FAIL,0,NO,0,NO,0,2011-05-09 08:54:11 +0000,properly teared down redis connection,35,2750
113,60e2345f,FAIL,0,NO,0,NO,0,2011-07-16 12:41:42 +0000,implemented scan operations in redis,35,2764
114,6754b586,FAIL,0,NO,0,NO,0,2011-07-16 12:42:30 +0000,remarked hash function's utility,35,2764
115,4972a29c,FAIL,0,NO,0,NO,0,2011-07-16 18:03:21 +0200,hotfixed namespace collisions,35,2765
116,1b8e7273,FAIL,0,NO,0,NO,0,2011-07-16 18:06:36 +0200,removed purge-on-auth behaviour,35,2764
117,79c68a6f,FAIL,0,NO,0,NO,0,2011-07-17 18:14:46 +0200,fixed return codes,35,2764
118,f2a99b4a,FAIL,0,NO,0,NO,0,2011-09-14 15:01:01 +0200,Merge Redis database interface layer.,44,3831
119,dfdb0fab,FAIL,0,NO,0,NO,0,2011-09-14 20:09:13 +0200,Established compliant directory structure.,44,3831
120,2f1119a7,FAIL,0,NO,0,NO,0,2011-09-14 20:52:52 +0200,Added build target for Redis backend.,44,3831
121,7cb82c4f,FAIL,0,NO,0,NO,0,2011-09-14 17:05:05 -0700,gh-40 Merge Redis database interface layer (lehmannro),44,3831
122,8e16136e,FAIL,0,NO,0,NO,0,2011-10-17 10:48:31 -0700,Response latencies are measured in microseconds,44,3831
123,e204c050,FAIL,0,NO,0,NO,0,2011-10-17 13:33:34 -0700,gh-42 Response latencies are measured in microseconds (mikewied),44,3831
124,7aef3fab,FAIL,0,NO,0,NO,0,2011-10-20 09:55:12 -0700,-adding initial implementation of GemFireClient for ycsb. -adding compile target for gemfire-client. -adding ConfigHelper which calculates the number of entries to use to fill up a certain percentage of memory,46,3965
125,e5586a34,FAIL,0,NO,0,NO,0,2011-10-20 17:21:34 -0700,improving support for gemfire in client-server topology by adding command line properties to configure - server host and port - locators - topology Also adding javadocs,46,3989
126,e12f3154,FAIL,0,NO,0,NO,0,2011-11-01 10:23:17 -0700,adding javadocs,46,3989
127,49869aab,FAIL,0,NO,0,NO,0,2011-11-05 18:57:34 -0700,adding dir db/gemfire/lib which is required for compilation,46,3989
128,2c5daad0,FAIL,0,NO,0,NO,0,2011-11-12 15:17:30 -0800,add ability to specify field length distributions,46,3939
129,5655c24c,FAIL,0,NO,0,NO,0,2011-11-12 15:31:07 -0800,Add new ConstantOccupancyWorkload to induce fragmentation in large object stores.,47,3975
130,ea520ef6,FAIL,0,NO,0,NO,0,2011-11-12 15:53:23 -0800,coreworkload was incorrectly overriding the fieldcount member variable,47,3975
131,9958eab0,FAIL,0,NO,0,NO,0,2011-11-12 15:59:45 -0800,improved error handling / less verbosity for constant occupancy workload,47,3975
132,be2a2fc6,FAIL,0,NO,0,NO,0,2011-11-12 16:46:32 -0800,add mean() method to HotspotIntegerGenerator; fixes build problem,47,3979
133,2b380494,FAIL,0,NO,0,NO,0,2011-11-13 12:04:58 -0800,change DB API to use ByteIterator for fields instead of String.  This fixes a number of scalability problems.,52,4168
134,626b3446,FAIL,0,NO,0,NO,0,2011-11-13 12:13:11 -0800,Make it easier to build the database client libraries:,52,4168
135,f6b8a359,FAIL,0,NO,0,NO,0,2011-11-15 10:48:43 -0800,Merge pull request #45 from sears/ByteIterator,52,4168
136,4baf500f,FAIL,0,NO,0,NO,0,2011-11-16 20:50:54 +0000,Fixed typo in RedisClient,52,4168
137,4752832a,FAIL,0,NO,0,NO,0,2011-11-16 13:46:48 -0800,gh-43 Variable length fields (sears) gh-44 Constant occupancy workload (sears) gh-45 Modify DB API for efficient large object support (sears),52,4168
138,d9199278,FAIL,0,NO,0,NO,0,2011-11-16 13:49:47 -0800,Merge branch 'master' of git://github.com/Zlender/YCSB into Zlender-master,52,4168
139,2aea7d50,FAIL,0,NO,0,NO,0,2011-11-16 13:51:29 -0800,gh-46 Fixed typo in RedisClient,52,4168
140,09940e5b,FAIL,0,NO,0,NO,0,2011-11-18 16:18:55 -0800,"get rid of broken dbcompile-all ant target, replace it with hacky make target, and rename makefile.",52,4168
141,e92b9d9c,FAIL,0,NO,0,NO,0,2011-11-18 16:20:01 -0800,fix build errors,52,4169
142,a1d5f707,FAIL,0,NO,0,NO,0,2011-11-18 16:57:37 -0800,refactor core workload to reduce redundant key and field generation code,52,4155
143,72832a88,FAIL,0,NO,0,NO,0,2011-11-18 17:00:34 -0800,"We use FNV hash functions to generate a large indexable sequence of non-colliding keys.  Unforunately, for reasonably sized workloads, this leads to key collisions, which throws off experiments.",52,4155
144,1ec9fb35,FAIL,0,NO,0,NO,0,2011-11-18 18:42:49 -0800,add new Expoenential key distribution,53,4191
145,c8ef6bb5,FAIL,0,NO,0,NO,0,2011-11-19 13:35:49 -0800,Merge branch 'fnv64' of github.com:sears/YCSB,52,4156
146,a836c804,FAIL,0,NO,0,NO,0,2011-11-19 14:09:01 -0800,Merge branch 'fnv64' of github.com:sears/YCSB,52,4156
147,af9570f7,FAIL,0,NO,0,NO,0,2011-11-19 14:11:06 -0800,Merge branch 'master' of github.com:sears/YCSB into ImprovedRNG,53,4192
148,48428d6b,FAIL,0,NO,0,NO,0,2011-11-19 14:13:31 -0800,Merge branch 'master' of github.com:sears/YCSB,52,4156
149,29ddcf4b,FAIL,0,NO,0,NO,0,2011-11-19 16:49:29 -0800,Remove synchronization points from random number generation.  This mostly consisted switching from per-class instances of Random() that are shared amongst threads to thread-local instances shared across classes.,53,4192
150,e6be78ea,FAIL,0,NO,0,NO,0,2011-11-20 20:15:19 -0800,Fix MongoDB insert() by adding explicit toString() calls.,52,4157
151,635a4827,FAIL,0,NO,0,NO,0,2011-11-21 15:39:52 -0800,gh-49 Build fix (sears),52,4169
152,4dfda690,FAIL,0,NO,0,NO,0,2011-11-21 15:41:08 -0800,Merge branch 'fnv64' of git://github.com/sears/YCSB into sears-fnv64,52,4156
153,0dae468e,FAIL,0,NO,0,NO,0,2011-11-21 15:45:39 -0800,gh-50 Switch unordered key generation from FNV32 to FNV64 (sears),52,4156
154,57123f75,FAIL,0,NO,0,NO,0,2011-11-21 15:47:21 -0800,Merge branch 'ImprovedRNG' of git://github.com/sears/YCSB into sears-ImprovedRNG,53,4192
155,527f46ba,FAIL,0,NO,0,NO,0,2011-11-21 15:49:16 -0800,gh-51 Improved Random Number Generation Performance and add Exponential distribution support (sears),53,4192
156,48729e35,FAIL,0,NO,0,NO,0,2011-11-21 15:50:04 -0800,Merge branch 'MongoDBFix' of git://github.com/sears/YCSB into sears-MongoDBFix,53,4193
157,2227eeb4,FAIL,0,NO,0,NO,0,2011-11-21 15:51:15 -0800,gh-52 Mongo db fix (sears),53,4193
158,95757f9f,FAIL,0,NO,0,NO,0,2011-11-30 16:17:59 -0800,adding documentation,46,3989
159,646e2513,FAIL,0,NO,0,NO,0,2011-11-30 16:20:29 -0800,removing ConfigHelper since its not ready for prime-time.,45,3934
160,7ad49034,FAIL,0,NO,0,NO,0,2011-11-30 23:12:09 -0800,- adding sample cache.xml which should be provided to GemFire cache server. - removing old README file,45,3934
161,e1297f5e,FAIL,0,NO,0,NO,0,2011-12-01 15:14:24 -0800,Merge remote branch 'upstream/master',54,4296
162,eb2d950f,FAIL,0,NO,0,NO,0,2011-12-01 17:14:28 -0800,gh-54 Add mapkeeper driver (m1ch1),54,4338
163,7f8fa82e,FAIL,0,NO,0,NO,0,2011-12-02 13:04:31 -0800,using ByteIterator instead of String for field values.,54,4305
164,5ae76f19,FAIL,0,NO,0,NO,0,2011-12-02 13:06:29 -0800,removing note about gemfire.jar on CLASSPATH for compilation since includeantruntime is now false.,54,4305
165,2ce34730,FAIL,0,NO,0,NO,0,2011-12-02 16:10:51 -0800,gh-54 updated Makefile and added doc for mapkeeper.,54,4338
166,72157cfd,FAIL,0,NO,0,NO,0,2012-01-05 12:00:15 -0800,enable nio connector,54,4338
167,501acfec,FAIL,0,NO,0,NO,0,2012-01-05 12:23:11 -0800,benchmarking with hbase 0.90.5,54,4338
168,a4ef7d26,FAIL,0,NO,0,NO,0,2012-01-09 22:31:50 -0800,gh-57 voldemort - enable nio connector (akkumar),54,4338
169,5e7b363f,FAIL,0,NO,0,NO,0,2012-01-09 22:42:08 -0800,Merge branch 'hbase0_90_5' of git://github.com/akkumar/YCSB into akkumar-hbase0_90_5,54,4338
170,f39d6cbf,FAIL,0,NO,0,NO,0,2012-01-09 22:44:53 -0800,gh-58 benchmarking with hbase 0.90.5 (akkumar),54,4338
171,d4606f7e,FAIL,0,NO,0,NO,0,2012-01-10 23:10:38 -0800,Merge remote branch 'upstream/master',55,4450
172,188be5d3,FAIL,0,NO,0,NO,0,2012-01-11 00:24:06 -0800,adding GemFire to makefile,55,4450
173,83e4c0e8,FAIL,0,NO,0,NO,0,2012-01-11 14:23:04 -0800,gh-55 VMware vFabric GemFire (sbawaska),55,4450
174,f75ffe81,FAIL,0,NO,0,NO,0,2012-01-17 15:48:01 -0800,gh-59 Cassandra 1.0.6 (akkumar),56,4725
175,e4de1c97,FAIL,0,NO,0,NO,0,2012-02-09 19:30:15 +0900,Oracle NoSQL Database client,57,4867
176,2dc263e2,FAIL,0,NO,0,NO,0,2012-02-16 18:54:51 +0100,Deleting the old project structure.,0,0
177,424a25ed,FAIL,0,NO,0,NO,0,2012-02-16 18:57:24 +0100,Deleting the old structure of bin folder as well,0,0
178,3532283d,FAIL,26,NO,0,NO,0,2012-02-16 19:02:06 +0100,Mavenisation of the YCSB with a (tar ball) distribution packager.,52,3769
179,9fb2ab40,FAIL,0,NO,0,NO,0,2012-02-16 11:36:50 -0800,gh-62 Oracle NoSQL Database Client (y-namiki),57,4867
180,482e8ac6,FAIL,10,NO,0,NO,0,2012-02-16 11:43:21 -0800,Merge branch 'master' of git://github.com/hariprasad-k/YCSB into hariprasad-k-master,53,3911
181,928f5745,FAIL,0,NO,0,NO,0,2012-02-16 13:53:12 -0500,Improvements to MongoDB client,56,4719
182,2d2828bd,FAIL,11,NO,0,NO,0,2012-02-17 11:40:30 +0100,Fix for annotation compilation errors.,52,3769
183,8329a5a4,FAIL,8,NO,0,NO,0,2012-02-17 11:44:01 +0100,Cleaned up the binding jar which got included unintentionally.,52,3769
184,7ffe8782,FAIL,9,NO,0,NO,0,2012-02-17 12:03:21 +0100,"Added Mapkeeper Dependency, Repository configuration and also enabled it in the top level build.",52,3769
185,012873a0,FAIL,8,NO,0,NO,0,2012-02-17 13:42:14 +0100,Adding support for older Cassandra Versions.,54,4316
186,9197d12a,FAIL,9,NO,0,NO,0,2012-02-17 11:48:40 -0800,Merge branch 'master' of git://github.com/hariprasad-k/YCSB into hariprasad-k-master,55,4458
187,a40654f6,FAIL,8,NO,0,NO,0,2012-02-17 11:54:55 -0800,gh-64 Mavenisation of YCSB with a (tar ball) distribution packager (hariprasad-k),55,4458
188,feda8290,FAIL,9,NO,0,NO,0,2012-02-18 13:24:04 -0800,gh-66 cleaned up readme and changelog,55,4458
189,d870ffa6,FAIL,8,NO,0,NO,0,2012-02-18 17:07:33 -0800,gh-66 fixed a maven warning. added a ycsb run script.,55,4458
190,e01068a9,FAIL,10,NO,0,NO,0,2012-02-18 18:48:24 -0800,gh-66 detect ycsb home using CHANGELOG,55,4458
191,9c22cb87,FAIL,8,NO,0,NO,0,2012-02-18 22:03:20 -0800,gh-66 fixed a typo,55,4458
192,c40b53ee,FAIL,9,NO,0,NO,0,2012-02-18 22:05:04 -0800,gh-66 fixed a typo,55,4458
193,c895c641,FAIL,9,NO,0,NO,0,2012-02-18 22:28:56 -0800,gh-66 small fixes,55,4458
194,06300315,FAIL,8,NO,0,NO,0,2012-02-19 00:27:07 -0800,gh-66 more small fixes,55,4458
195,69043d37,FAIL,10,NO,0,NO,0,2012-02-19 01:05:07 -0800,gh-66 added gemfire.,55,4464
196,6e171302,FAIL,10,NO,0,NO,0,2012-02-19 01:42:44 -0800,gh-66 fix pom,55,4464
197,2dfbfb2c,FAIL,9,NO,0,NO,0,2012-02-19 18:16:22 -0800,gh-66 move nosqldb to maven,55,4464
198,2e2e9953,FAIL,9,NO,0,NO,0,2012-02-19 21:31:46 -0800,gh-66 added build instruction.,55,4464
199,7b517f6e,FAIL,8,NO,0,NO,0,2012-02-20 18:04:20 -0800,gh-66 include readme and changelog in distribution,55,4464
